/home/s3838730/data/ml/training/image_2/004949.png,645,174,771,318,Cyclist
/home/s3838730/data/ml/training/image_2/001372.png,328,171,426,310,Cyclist
/home/s3838730/data/ml/training/image_2/001366.png,846,153,1022,311,Cyclist
/home/s3838730/data/ml/training/image_2/001366.png,1153,150,1223,336,Cyclist
/home/s3838730/data/ml/training/image_2/001366.png,186,163,300,303,Cyclist
/home/s3838730/data/ml/training/image_2/002690.png,1163,79,1241,374,Cyclist
/home/s3838730/data/ml/training/image_2/002690.png,920,131,1188,374,Cyclist
/home/s3838730/data/ml/training/image_2/003377.png,93,127,313,374,Cyclist
/home/s3838730/data/ml/training/image_2/001992.png,1100,154,1241,284,Cyclist
/home/s3838730/data/ml/training/image_2/001788.png,802,173,921,271,Cyclist
/home/s3838730/data/ml/training/image_2/001788.png,877,172,1016,286,Cyclist
/home/s3838730/data/ml/training/image_2/005539.png,1139,141,1241,255,Cyclist
/home/s3838730/data/ml/training/image_2/004419.png,954,153,1041,272,Cyclist
/home/s3838730/data/ml/training/image_2/004425.png,396,158,485,278,Cyclist
/home/s3838730/data/ml/training/image_2/004425.png,273,152,398,321,Cyclist
/home/s3838730/data/ml/training/image_2/000910.png,787,181,908,283,Cyclist
/home/s3838730/data/ml/training/image_2/000910.png,824,178,957,299,Cyclist
/home/s3838730/data/ml/training/image_2/003969.png,833,175,941,289,Cyclist
/home/s3838730/data/ml/training/image_2/004747.png,822,140,940,293,Cyclist
/home/s3838730/data/ml/training/image_2/002320.png,0,170,295,374,Cyclist
/home/s3838730/data/ml/training/image_2/007264.png,967,138,1116,303,Cyclist
/home/s3838730/data/ml/training/image_2/005665.png,442,176,526,313,Cyclist
/home/s3838730/data/ml/training/image_2/002095.png,715,161,874,316,Cyclist
/home/s3838730/data/ml/training/image_2/002095.png,881,142,1069,304,Cyclist
/home/s3838730/data/ml/training/image_2/002917.png,1074,133,1221,308,Cyclist
/home/s3838730/data/ml/training/image_2/002526.png,0,152,263,373,Cyclist
/home/s3838730/data/ml/training/image_2/001946.png,445,149,551,315,Cyclist
/home/s3838730/data/ml/training/image_2/001774.png,972,121,1170,341,Cyclist
/home/s3838730/data/ml/training/image_2/003407.png,183,189,337,374,Cyclist
/home/s3838730/data/ml/training/image_2/004426.png,330,172,418,301,Cyclist
/home/s3838730/data/ml/training/image_2/001238.png,275,183,385,280,Cyclist
/home/s3838730/data/ml/training/image_2/002686.png,606,140,688,273,Cyclist
/home/s3838730/data/ml/training/image_2/005102.png,1000,165,1146,264,Cyclist
/home/s3838730/data/ml/training/image_2/003573.png,542,147,632,290,Cyclist
/home/s3838730/data/ml/training/image_2/005462.png,1100,94,1241,374,Cyclist
/home/s3838730/data/ml/training/image_2/000254.png,782,178,898,277,Cyclist
/home/s3838730/data/ml/training/image_2/000254.png,814,177,943,293,Cyclist
/home/s3838730/data/ml/training/image_2/004218.png,898,188,1121,364,Cyclist
/home/s3838730/data/ml/training/image_2/004218.png,1010,192,1241,374,Cyclist
/home/s3838730/data/ml/training/image_2/005106.png,375,177,481,343,Cyclist
/home/s3838730/data/ml/training/image_2/004224.png,317,149,459,358,Cyclist
